#起始日期：2017-06-01 00:00:00  终止日期：2017-06-12 23:59:59												
#交易金额合计：11197笔，共4110546.80元												
#下载时间：2017-06-18 20:58:23												
												
交易时间	微信支付单号	商户订单号	商户号	特约商户号	设备号	appid	下单用户	交易场景	交易状态	支付成功时间	交易金额(元)	现金券抵扣金额(元) 
2017/6/1 6:06	"4006482001201706013611851013	"	"GH201706010605041868774988	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wS_JCswVvTZszeNT5qcZ2c8	公众号支付	买家已支付	2017/6/1 6:06	7.5	1.23
2017/6/1 6:06	"4002792001201706013611850207	"	"GH201706010605342070970023	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wWNoAGtNfmQneORvi8iib_U	公众号支付	买家已支付	2017/6/1 6:06	7.5	0
2017/6/1 6:06	"4001822001201706013616603535	"	"GH2017060106055336674041	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wac3n52k2NdPG39GGPtMeoA	公众号支付	买家已支付	2017/6/1 6:06	5.5	0
2017/6/1 6:06	"4001762001201706013611787394	"	"GH201706010605521980637137	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wetmXbrjGeU3pVOxkqDZTDU	公众号支付	买家已支付	2017/6/1 6:06	5.5	0
2017/6/1 6:06	"4002242001201706013616610702	"	"GH201706010605581307265765	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wTYNgpO2OLozQpcNOfFrIN8	公众号支付	买家已支付	2017/6/1 6:06	3.5	0
2017/6/1 6:07	"4007232001201706013616573592	"	"GH2017060106061571861443	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wfKzzbKBgLN7rNW_LNN8sW0	公众号支付	买家已支付	2017/6/1 6:07	5.5	0
2017/6/1 6:07	"4006342001201706013611817138	"	"GH20170601060629298504036	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wWa-RcRzZiF-DIshHszI1zo	公众号支付	买家已支付	2017/6/1 6:07	5.5	0
2017/6/1 6:07	"4000452001201706013615773434	"	"GH201706010606319892289	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wcPBcj2ueSKOxlNTiEUT0Rs	公众号支付	买家已支付	2017/6/1 6:07	5.5	0
2017/6/1 6:07	"4001492001201706013611853179	"	"GH20170601060652424815314	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wVaeJwZUepHHTf77w4voqvg	公众号支付	买家已支付	2017/6/1 6:07	7.5	0
2017/6/1 6:08	"4006482001201706013613839913	"	"GH201706010607022099322956	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wS_JCswVvTZszeNT5qcZ2c8	公众号支付	买家已支付	2017/6/1 6:08	3.5	0
2017/6/1 6:08	"4000912001201706013613829332	"	"GH201706010607202053602599	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wTDw_b3J00khzF2W1CGz5Rs	公众号支付	买家已支付	2017/6/1 6:08	3.5	0
2017/6/1 6:08	"4003412001201706013615788013	"	"GH201706010607301288049098	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1weDFBJ3E0HPcdKh6Qi_LYkg	公众号支付	买家已支付	2017/6/1 6:08	3.5	0
2017/6/1 6:08	"4005352001201706013611865894	"	"GH201706010607341839816356	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wbj2rq8jtlBqTpD-ksTMPgA	公众号支付	买家已支付	2017/6/1 6:08	5.5	0
2017/6/1 6:08	"4002802001201706013615769684	"	"GH201706010608001377847458	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wRd8SAy1_ZPd82G7-1CPuA8	公众号支付	买家已支付	2017/6/1 6:08	3.5	0
2017/6/1 6:09	"4000022001201706013616673088	"	"GH20170601060848105662955	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wZYZ1PBjr3p3SyD_46aYV4I	公众号支付	买家已支付	2017/6/1 6:09	7.5	0
2017/6/1 6:09	"4001712001201706013615776912	"	"GH20170601060851985462374	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wQxZRfsG8ZWb-PCl9CGpHO4	公众号支付	买家已支付	2017/6/1 6:09	3.5	0
2017/6/1 6:09	"4006962001201706013613863116	"	"GH20170601060852418454997	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wahj3uMo6LNSwJYCfljyYiE	公众号支付	买家已支付	2017/6/1 6:09	7.5	0
2017/6/1 6:09	"4002242001201706013616645585	"	"GH20170601060903296850883	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wTYNgpO2OLozQpcNOfFrIN8	公众号支付	买家已支付	2017/6/1 6:09	7.5	0
2017/6/1 6:10	"4000972001201706013616707834	"	"GH20170601060936264036451	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wYVrZqC3N237d_7uQYmRqgc	公众号支付	买家已支付	2017/6/1 6:10	5.5	0
2017/6/1 6:11	"4005932001201706013611931898	"	"GH201706010610241497798419	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wVz7LNEHCKwTbIZ4IcJ_cXI	公众号支付	买家已支付	2017/6/1 6:11	5.5	0
2017/6/1 6:11	"4001322001201706013611958216	"	"GH201706010610291564524312	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wapU8EUTxtxc5EiqhYpGXwE	公众号支付	买家已支付	2017/6/1 6:11	5.5	0.35
2017/6/1 6:11	"4008142001201706013611954448	"	"GH20170601061025923700109	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1waLiRsLPeBdM00TEqoJZEWM	公众号支付	买家已支付	2017/6/1 6:11	5.5	0
2017/6/1 6:12	"4009372001201706013615839059	"	"GH20170601061126910832960	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wVnDKy4fkLFKesJFLy4Hd7c	公众号支付	买家已支付	2017/6/1 6:12	7.5	0
2017/6/1 6:12	"4001322001201706013615827930	"	"GH201706010611431005873010	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wapU8EUTxtxc5EiqhYpGXwE	公众号支付	买家已支付	2017/6/1 6:12	5.5	0
2017/6/1 6:13	"4001302001201706013611952149	"	"GH20170601061302701219355	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wX-SwhhE_uEfXRig2giNbbM	公众号支付	买家已支付	2017/6/1 6:13	7.5	0
2017/6/1 6:14	"4002782001201706013616748359	"	"GH201706010613021897994253	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wbNoKsrs8erLRnljBvscLiQ	公众号支付	买家已支付	2017/6/1 6:14	3.5	0
2017/6/1 6:14	"4009472001201706013613981466	"	"GH2017060106133726522467	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wQGgRmgJBUYiPumyyApKGTc	公众号支付	买家已支付	2017/6/1 6:14	3.5	0
2017/6/1 6:15	"4008872001201706013612019219	"	"GH20170601061352981147390	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wf-Oi7ori3KVIsCDG2smhnc	公众号支付	买家已支付	2017/6/1 6:15	3.5	0
2017/6/1 6:15	"4009642001201706013615903026	"	"GH201706010614011194666370	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wW55CQEqxNGHIPtJuAWf9Go	公众号支付	买家已支付	2017/6/1 6:15	7.5	0
2017/6/1 6:16	"4009372001201706013615925219	"	"GH201706010615081756906209	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wVnDKy4fkLFKesJFLy4Hd7c	公众号支付	买家已支付	2017/6/1 6:16	7.5	0
2017/6/1 6:16	"4007622001201706013616770392	"	"GH20170601061530541716433	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wUIhavS_MD8eMX6ahz71JYI	公众号支付	买家已支付	2017/6/1 6:16	7.5	0
2017/6/1 6:16	"4001812001201706013616837245	"	"GH20170601061556491812639	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wcf426k62pf4k6IhFAyeFD8	公众号支付	买家已支付	2017/6/1 6:16	7.5	0
2017/6/1 6:17	"4010042001201706013615946446	"	"GH201706010616271684136837	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wcD60JKEyi0iEl-7-f5w5gg	公众号支付	买家已支付	2017/6/1 6:17	5.5	0
2017/6/1 6:17	"4006342001201706013611998446	"	"GH20170601061505757619182	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wWa-RcRzZiF-DIshHszI1zo	公众号支付	买家已支付	2017/6/1 6:17	3.5	0
2017/6/1 6:17	"4001302001201706013612067674	"	"GH20170601061645980285227	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wX-SwhhE_uEfXRig2giNbbM	公众号支付	买家已支付	2017/6/1 6:17	7.5	0
2017/6/1 6:17	"4008472001201706013615917159	"	"GH201706010617101729273093	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wVbh56vG_C6AoaYMJ9J9qsI	公众号支付	买家已支付	2017/6/1 6:17	3.5	0
2017/6/1 6:18	"4003572001201706013614054438	"	"GH201706010617181657305510	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wWegH1XmORU6Z7dn0ih3PCA	公众号支付	买家已支付	2017/6/1 6:18	5.5	0
2017/6/1 6:18	"4002642001201706013616840568	"	"GH201706010617481920193758	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wRn1_pFG9XpyqPS5SiDy8-8	公众号支付	买家已支付	2017/6/1 6:18	3.5	1.38
2017/6/1 6:20	"4007612001201706013614115601	"	"GH201706010618371577445205	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wYRdRm3MPZjPWIYzdUSirok	公众号支付	买家已支付	2017/6/1 6:20	3.5	0
2017/6/1 6:23	"4009032001201706013616027496	"	"GH201706010620081488377461	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wS8yNpOyqcfsR8iQbTjTPYM	公众号支付	买家已支付	2017/6/1 6:23	7.5	0
2017/6/1 6:23	"4001262001201706013612190464	"	"GH201706010623021100688742	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wb1uG9AnBYA0RzPjv6jkNeY	公众号支付	买家已支付	2017/6/1 6:23	3.5	0
2017/6/1 6:24	"4002082001201706013616103885	"	"GH201706010623441998318938	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wfIUVGD3ud8e2OfHNn3obwU	公众号支付	买家已支付	2017/6/1 6:24	3.5	0
2017/6/1 6:25	"4005642001201706013614218236	"	"GH20170601062413186699800	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wUOoFaK8G7Vkx3pYcMwY0-k	公众号支付	买家已支付	2017/6/1 6:25	5.5	0
2017/6/1 6:25	"4001142001201706013614162641	"	"GH20170601062438338249626	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wfpNCrJ42PBJMlnUmexEDVE	公众号支付	买家已支付	2017/6/1 6:25	3.5	0
2017/6/1 6:26	"4000722001201706013616118618	"	"GH201706010625321842258038	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wdsR-RcWWbG50sH_yvmDD-E	公众号支付	买家已支付	2017/6/1 6:26	7.5	0
2017/6/1 6:26	"4002492001201706013612254844	"	"GH20170601062557975314969	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wWet4ahQl4Ls4Yb3yT7yqNU	公众号支付	买家已支付	2017/6/1 6:26	7.5	0
2017/6/1 6:26	"4007432001201706013616127279	"	"GH2017060106255792390366	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wbCFmt0yYVOgx__O8qmoR6k	公众号支付	买家已支付	2017/6/1 6:26	3.5	0
2017/6/1 6:27	"4007102001201706013617036930	"	"GH20170601062636515195314	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wRpTQpQqA_GofrWoj4LyyRg	公众号支付	买家已支付	2017/6/1 6:27	5.5	0
2017/6/1 6:28	"4003612001201706013614263524	"	"GH201706010626521994282016	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1waZKY-FBK7IprviVYQVmueg	公众号支付	买家已支付	2017/6/1 6:28	3.5	0
2017/6/1 6:28	"4006762001201706013616156897	"	"GH20170601062753358392999	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wRUGZFNoFs9MGy6xuJSClkM	公众号支付	买家已支付	2017/6/1 6:28	5.5	0
2017/6/1 6:28	"4000692001201706013612263769	"	"GH201706010628051824356088	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wVEpGyxPR6Z7isg65NsDYJ0	公众号支付	买家已支付	2017/6/1 6:28	7.5	0
2017/6/1 6:31	"4003572001201706013618359678	"	"GH20170601063048853628883	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wWegH1XmORU6Z7dn0ih3PCA	公众号支付	买家已支付	2017/6/1 6:31	7.5	0
2017/6/1 6:31	"4005262001201706013616247641	"	"GH201706010631031157213486	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wco7bNDBgOhWbtXwZ2CGKnM	公众号支付	买家已支付	2017/6/1 6:31	5.5	0
2017/6/1 6:32	"4002552001201706013616259027	"	"GH20170601063126632484444	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wRQBn-N6Cw5stfgQ1lSpd8I	公众号支付	买家已支付	2017/6/1 6:32	3.5	0
2017/6/1 6:34	"4005262001201706013616249136	"	"GH20170601063321447001559	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wco7bNDBgOhWbtXwZ2CGKnM	公众号支付	买家已支付	2017/6/1 6:34	7.5	0.61
2017/6/1 6:34	"4009992001201706013617202042	"	"GH201706010633311297378993	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wdDXJyW6JsN0GJUvRs23Fik	公众号支付	买家已支付	2017/6/1 6:34	3.5	0
2017/6/1 6:35	"4005642001201706013617219458	"	"GH20170601063511569336289	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wUOoFaK8G7Vkx3pYcMwY0-k	公众号支付	买家已支付	2017/6/1 6:36	5.5	0
2017/6/1 6:36	"4007102001201706013620512604	"	"GH2017060106351565089056	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wRpTQpQqA_GofrWoj4LyyRg	公众号支付	买家已支付	2017/6/1 6:36	7.5	0
2017/6/1 6:36	"4005642001201706013618476282	"	"GH201706010635421064108820	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wXfAyn83DA7Yl9qw6VaOgts	公众号支付	买家已支付	2017/6/1 6:36	7.5	0
2017/6/1 6:37	"4005262001201706013618449796	"	"GH201706010636322077043187	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wco7bNDBgOhWbtXwZ2CGKnM	公众号支付	买家已支付	2017/6/1 6:37	7.5	0
2017/6/1 6:41	"4007612001201706013617282115	"	"GH20170601064110435791732	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wYRdRm3MPZjPWIYzdUSirok	公众号支付	买家已支付	2017/6/1 6:41	5.5	0
2017/6/1 6:43	"4002352001201706013617356344	"	"GH201706010641481418513124	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wWZvMXUaAi12bm4A3y8GoDY	公众号支付	买家已支付	2017/6/1 6:43	3.5	0
2017/6/1 6:43	"4001272001201706013618622530	"	"GH201706010642011680610382	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wXTQ6jyvu6jYU7ZLrGyCoE4	公众号支付	买家已支付	2017/6/1 6:43	5.5	0
2017/6/1 6:44	"4001802001201706013617451404	"	"GH201706010643421216781442	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wWlhuesIXMDnp9zh2v8JIKo	公众号支付	买家已支付	2017/6/1 6:44	3.5	0
2017/6/1 6:46	"4009092001201706013620738411	"	"GH20170601064545308290654	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wYXVPpSeSX-FmkBSGZoGBCY	公众号支付	买家已支付	2017/6/1 6:46	3.5	0
2017/6/1 6:49	"4008952001201706013622612580	"	"GH201706010648171501345468	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wTwZ6qSMKwLxtiEV9IRv1gA	公众号支付	买家已支付	2017/6/1 6:49	3.5	0
2017/6/1 6:50	"4005392001201706013620779347	"	"GH20170601064827443214471	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wRMUHBlpWgT9H8ntnLIuZrE	公众号支付	买家已支付	2017/6/1 6:50	3.5	0
2017/6/1 6:51	"4005772001201706013617553703	"	"GH201706010650162076174394	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1waAlc3zSEOx-RUr9YHIgs8Q	公众号支付	买家已支付	2017/6/1 6:51	5.5	0
2017/6/1 6:51	"4001132001201706013618828297	"	"GH201706010650161312737399	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wWUD77400NlDT3owXruZ4Bg	公众号支付	买家已支付	2017/6/1 6:51	5.5	0
2017/6/1 6:52	"4005922001201706013618866467	"	"GH20170601065140512994375	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wXkR27f_soW9sWqus3K1nU0	公众号支付	买家已支付	2017/6/1 6:52	7.5	0
2017/6/1 6:53	"4006992001201706013618887469	"	"GH201706010652311504655943	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wS7txa_YO1pLq-l0ltgG_PE	公众号支付	买家已支付	2017/6/1 6:53	3.5	0
2017/6/1 6:53	"4008382001201706013618907240	"	"GH201706010652171158525742	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wa98sjktSYePmmWWpvvHi_s	公众号支付	买家已支付	2017/6/1 6:53	7.5	0.55
2017/6/1 6:54	"4005632001201706013620928100	"	"GH20170601065400605639857	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wcWUNz4MuZ1A0BWC4pAmaKs	公众号支付	买家已支付	2017/6/1 6:54	7.5	0
2017/6/1 6:54	"4006312001201706013617670857	"	"GH20170601065403722002281	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wU6gQPOMy2AqChRSDWSaH6g	公众号支付	买家已支付	2017/6/1 6:54	7.5	0
2017/6/1 6:56	"4001272001201706013617729022	"	"GH201706010655501132948758	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wXTQ6jyvu6jYU7ZLrGyCoE4	公众号支付	买家已支付	2017/6/1 6:56	3.5	0
2017/6/1 6:58	"4009842001201706013621042817	"	"GH20170601065715213718126	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wQtLg4mhM7PstXz_-QxOPZ4	公众号支付	买家已支付	2017/6/1 6:58	3.5	0
2017/6/1 6:59	"4004112001201706013622929455	"	"GH20170601065858245987233	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wSmvtvop9dCrBH3rTUROhwk	公众号支付	买家已支付	2017/6/1 6:59	3.5	0
2017/6/1 7:00	"4009092001201706013619059012	"	"GH20170601065941689006727	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wT9giCWTUVldKGbIrhxSC70	公众号支付	买家已支付	2017/6/1 7:00	3.5	0
2017/6/1 7:02	"4008962001201706013617825377	"	"GH201706010701171437192804	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wTyG2dcYVBgvb6FVJXP9iRE	公众号支付	买家已支付	2017/6/1 7:02	7.5	0
2017/6/1 7:02	"4002082001201706013619134266	"	"GH20170601070140500398658	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wfIUVGD3ud8e2OfHNn3obwU	公众号支付	买家已支付	2017/6/1 7:02	5.5	0
2017/6/1 7:03	"4006302001201706013623004083	"	"GH201706010702341526456638	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wQu0RDt9JMBP0at0HDUSea4	公众号支付	买家已支付	2017/6/1 7:03	3.5	0
2017/6/1 7:03	"4005222001201706013617904215	"	"GH201706010702391427183576	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wdKi6MLtk71lf8qv7fnWwZ4	公众号支付	买家已支付	2017/6/1 7:03	5.5	0
2017/6/1 7:04	"4006582001201706013621164394	"	"GH201706010703131942170653	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wTLvrH_RdL4FRt738FefM9M	公众号支付	买家已支付	2017/6/1 7:04	3.5	0
2017/6/1 7:05	"4001132001201706013619207516	"	"GH201706010704471236459001	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wWEkfvyuF9AXjaN2wExHjXY	公众号支付	买家已支付	2017/6/1 7:05	5.5	0
2017/6/1 7:06	"4001002001201706013619218555	"	"GH201706010706031885639279	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wVObyvleqm5n80MehWUq32g	公众号支付	买家已支付	2017/6/1 7:06	3.5	0
2017/6/1 7:07	"4008742001201706013617956759	"	"GH201706010705421484898120	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wUzT_gKkJOH1Or2WFi-RMZU	公众号支付	买家已支付	2017/6/1 7:07	7.5	0
2017/6/1 7:07	"4001132001201706013623111583	"	"GH20170601070635930479830	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wWEkfvyuF9AXjaN2wExHjXY	公众号支付	买家已支付	2017/6/1 7:07	3.5	0
2017/6/1 7:10	"4001952001201706013619277798	"	"GH201706010709151564626878	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wQmVC55M1fKgO_IAYLL66HQ	公众号支付	买家已支付	2017/6/1 7:10	3.5	0
2017/6/1 7:10	"4008222001201706013619300583	"	"GH20170601070927299850146	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wad0ldT6wG-Q6XzlJuWmxmY	公众号支付	买家已支付	2017/6/1 7:10	3.5	0
2017/6/1 7:12	"4005292001201706013621473825	"	"GH201706010711031602928665	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wZ6FLeWT-mz45qlvIWk_OM4	公众号支付	买家已支付	2017/6/1 7:12	3.5	0
2017/6/1 7:12	"4008742001201706013621453921	"	"GH201706010712001516244690	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wUzT_gKkJOH1Or2WFi-RMZU	公众号支付	买家已支付	2017/6/1 7:12	7.5	0
2017/6/1 7:13	"4005722001201706013623313300	"	"GH20170601071210631203581	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wWB6QKQ7BFpSEn8L7_qg4T8	公众号支付	买家已支付	2017/6/1 7:13	3.5	0.61
2017/6/1 7:15	"4005322001201706013623371370	"	"GH201706010714591673232296	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wbSXWsSOTFU2oRbj-hSBaE8	公众号支付	买家已支付	2017/6/1 7:15	3.5	0
2017/6/1 7:18	"4000862001201706013621620714	"	"GH201706010717261820488736	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wQWXRbOXRrmp4dDrfPzQezY	公众号支付	买家已支付	2017/6/1 7:18	3.5	0
2017/6/1 7:18	"4007552001201706013621619949	"	"GH20170601071758333776575	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wZhVxaaj3AeLFfbTV0y2HJs	公众号支付	买家已支付	2017/6/1 7:18	3.5	0
2017/6/1 7:19	"4009162001201706013623473369	"	"GH201706010718141281310565	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1weTNmIQoNfejbwe3xywQ8v8	公众号支付	买家已支付	2017/6/1 7:19	7.5	0
2017/6/1 7:19	"4005182001201706013623513136	"	"GH20170601071908391769181	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wd0NqC08eFctUiPzfroeKtU	公众号支付	买家已支付	2017/6/1 7:19	7.5	0.34
2017/6/1 7:24	"4009722001201706013619684566	"	"GH201706010723112013127097	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wXlEfl3vlRV_Ms41IZpA-FE	公众号支付	买家已支付	2017/6/1 7:24	3.5	0
2017/6/1 7:29	"4009842001201706013621980862	"	"GH20170601072807213758610	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wQtLg4mhM7PstXz_-QxOPZ4	公众号支付	买家已支付	2017/6/1 7:29	3.5	0
2017/6/1 7:30	"4002642001201706013623836366	"	"GH20170601073000497068293	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wXdlVyYXY8QWs0WDBggZWqc	公众号支付	买家已支付	2017/6/1 7:30	3.5	0
2017/6/1 7:31	"4003432001201706013622053862	"	"GH201706010730242098550099	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1waDNMLd6xgVhhqFBR4MtXeA	公众号支付	买家已支付	2017/6/1 7:31	3.5	0
2017/6/1 7:31	"4007842001201706013623897509	"	"GH20170601073038283014787	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wcewEYSWxIHQMAKWvx5Yi30	公众号支付	买家已支付	2017/6/1 7:31	7.5	0
2017/6/1 7:34	"4001772001201706013620169373	"	"GH20170601073345913769388	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wYqaYSoLASSUoWKOhFtxCEI	公众号支付	买家已支付	2017/6/1 7:34	7.5	0
2017/6/1 7:39	"4001042001201706013622256548	"	"GH20170601073819770019513	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wS66PoiAYhSsHfDNIDrRTHg	公众号支付	买家已支付	2017/6/1 7:39	3.5	0
2017/6/1 7:39	"4006312001201706013622268717	"	"GH201706010738451834924605	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wU6gQPOMy2AqChRSDWSaH6g	公众号支付	买家已支付	2017/6/1 7:39	5.5	0
2017/6/1 7:46	"4005982001201706013626531772	"	"GH201706010745131939029748	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wcg3Ad6ErYdwKnRksQgcw0s	公众号支付	买家已支付	2017/6/1 7:46	5.5	0
2017/6/1 7:46	"4002192001201706013630386584	"	"GH2017060107454282798081	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wfEKWbUT1UE4gZaLlAEB29k	公众号支付	买家已支付	2017/6/1 7:46	5.5	0
2017/6/1 7:48	"4006002001201706013630546630	"	"GH20170601074719802620426	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wdPwwJ_L4hzms-Nndb1lJHM	公众号支付	待买家支付		3.5	0
2017/6/1 7:51	"4000612001201706013630518880	"	"GH20170601074959846420367	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wSjOOChTuMmPPYkJKg25etc	公众号支付	买家已支付	2017/6/1 7:51	5.5	0
2017/6/1 7:51	"4002772001201706013626735692	"	"GH20170601075014452453303	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wbittyxvHxYfmK-anP7hieo	公众号支付	买家已支付	2017/6/1 7:51	3.5	0
2017/6/1 7:51	"4006002001201706013630552587	"	"GH20170601075004679363159	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wdPwwJ_L4hzms-Nndb1lJHM	公众号支付	买家已支付	2017/6/1 7:51	3.5	0
2017/6/1 7:51	"4002142001201706013630603975	"	"GH201706010750482119602749	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wXsg34rEknzKscxG44lkLlw	公众号支付	买家已支付	2017/6/1 7:51	7.5	0
2017/6/1 7:52	"4005362001201706013630675480	"	"GH201706010751201335634370	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wWwBk104iDEGdL7dqvzQC4k	公众号支付	买家已支付	2017/6/1 7:52	5.5	0
2017/6/1 7:52	"4009092001201706013628685746	"	"GH2017060107514918046348	"	"1293495701	"	"	"		wx9b804d3e447446dc	oW5L1wT9giCWTUVldKGbIrhxSC70	公众号支付	买家已支付	2017/6/1 7:52	3.5	0
